Matrix Size,Time,DCM1,DCM2,TOT_INS,TOT_CYC
4096.0, 230.271486317, 1.9683275358e10, 1.9089020846e10, 2.33663741395e12, 8.0273721251e11
6144.0, 776.024779903, 6.3209788326e10, 6.7008304574e10, 7.886164756473e12, 2.704562199065e12
8192.0, 1830.686636611, 1.44436936126e11, 1.60418112547e11, 1.8692311790874e13, 6.381820595643e12
10240.0, 3578.770457278, 2.92269153834e11, 3.47788413251e11, -1.04229324721945e14, 1.2474455554893e13
